aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
EGE,1,308,-3.78,-6.75,82,35.46,34.13,55,267.56,266.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EGE,2,340,-5.23,-10.54,44,29.45,26.57,19,208.21,206.95,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EGE,3,366,-5.05,-9.57,59,32.56,32.0,42,261.17,265.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EGE,4,124,-6.05,-10.73,10,33.3,29.0,11,123.09,124.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EGE,5,89,-5.36,-10.01,10,35.4,27.2,8,143.88,139.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EGE,6,120,-6.13,-11.31,9,35.67,24.0,18,133.94,134.72,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EGE,7,127,-5.33,-11.57,27,29.19,18.7,14,211.57,204.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EGE,8,133,-5.61,-10.89,20,34.45,25.8,20,230.75,219.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EGE,9,117,-6.87,-13.04,11,36.55,28.45,2,78.5,71.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EGE,10,71,-5.23,-17.1,8,31.38,16.75,2,205.5,188.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
EGE,11,65,-3.12,-9.71,9,34.22,32.0,7,154.86,140.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EGE,12,192,-3.67,-9.23,42,32.93,24.69,43,205.86,207.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EKO,1,18,-7.06,-13.83,0,,,1,174.0,196.0,CANC_WEATHER|DELAY_WEATHER
EKO,2,18,-7.89,-17.06,0,,,1,125.0,110.0,DELAY_WEATHER
EKO,3,19,-5.32,-3.58,1,60.0,49.0,0,,,DELAY_CARRIER|DELAY_NAS
EKO,4,17,-8.29,-11.47,3,41.33,24.0,0,,,DELAY_CARRIER
EKO,5,25,-9.56,-14.96,0,,,0,,,N/D
EKO,6,19,-7.42,-18.68,2,40.0,28.0,2,168.5,161.0,DELAY_CARRIER
EKO,7,18,-8.39,-16.61,0,,,2,566.0,557.0,DELAY_CARRIER|CANC_NAS
EKO,8,24,-8.67,-15.08,1,39.0,26.0,0,,,DELAY_CARRIER|DELAY_WEATHER
EKO,9,20,-7.5,-17.3,0,,,1,95.0,88.0,DELAY_CARRIER
EKO,10,21,-9.24,-19.62,0,,,0,,,N/D
EKO,11,22,-8.14,-10.09,0,,,0,,,N/D
EKO,12,20,-8.95,-18.85,0,,,0,,,DELAY_CARRIER
ELM,1,31,-6.19,-17.13,8,32.25,22.63,14,328.07,325.86,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
ELM,2,44,-6.91,-18.75,7,28.71,6.86,4,77.0,60.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ELM,3,45,-6.11,-14.73,4,26.25,12.25,10,232.4,239.1,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ELM,4,58,-8.05,-14.86,1,36.0,33.0,6,218.83,233.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
ELM,5,50,-4.68,-9.22,6,30.17,23.83,5,144.6,142.6,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ELM,6,44,-5.27,-6.68,5,37.2,32.0,11,181.64,186.36,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
ELM,7,44,-4.16,-4.98,5,30.0,23.6,9,111.22,107.22,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_CARRIER
ELM,8,46,-5.63,-10.2,6,32.17,28.5,5,138.0,126.2,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ELM,9,42,-7.07,-11.98,6,35.0,26.33,3,190.0,183.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
ELM,10,47,-7.06,-11.19,5,33.8,29.2,8,189.25,182.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ELM,11,46,-6.57,-15.5,6,42.67,29.5,5,125.8,125.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_SECURITY
ELM,12,46,-4.63,-11.35,7,31.57,24.86,5,149.4,138.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ELP,1,729,-2.92,-7.46,106,31.17,26.62,47,139.94,140.6,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,2,710,-2.96,-7.38,76,30.37,24.79,26,172.92,169.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ELP,3,748,-2.01,-6.77,118,31.25,25.2,55,164.95,161.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,4,840,-2.73,-7.46,121,29.5,24.21,53,156.53,156.72,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,5,710,-1.94,-6.51,164,30.98,26.65,112,157.66,156.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,6,873,-2.31,-6.31,151,31.17,27.88,68,157.09,153.03,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,7,775,-2.72,-7.28,159,31.67,25.19,95,140.4,137.44,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,8,948,-4.4,-8.33,107,33.8,29.24,55,142.49,138.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,9,925,-4.7,-10.35,94,32.0,25.47,40,119.88,115.65,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,10,996,-4.46,-9.33,79,31.11,26.84,39,171.9,168.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,11,909,-4.34,-9.14,102,31.34,29.5,54,166.44,162.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ELP,12,892,-3.56,-8.25,100,32.09,27.56,70,151.21,151.46,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ESC,1,29,-6.31,-20.66,2,24.0,18.0,5,104.2,92.0,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
ESC,2,28,-9.29,-27.18,1,20.0,-4.0,2,86.5,64.5,DELAY_CARRIER
ESC,3,29,-9.17,-23.97,2,49.0,24.0,5,191.0,179.0,DELAY_CARRIER|DELAY_WEATHER
ESC,4,37,-7.62,-17.11,1,57.0,60.0,3,134.0,126.0,DELAY_CARRIER|CANC_CARRIER|DELAY_WEATHER
ESC,5,33,-8.52,-13.94,0,,,1,152.0,140.0,DELAY_CARRIER|DELAY_NAS
ESC,6,32,-5.41,-3.13,4,32.25,39.0,5,179.6,183.4,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
ESC,7,23,-6.61,-1.52,2,30.5,19.0,3,255.67,290.33,DELAY_CARRIER|DELAY_NAS
ESC,8,34,-9.32,-3.68,3,32.0,36.0,3,254.33,252.33,DELAY_CARRIER|DELAY_WEATHER
ESC,9,35,-11.89,-13.97,5,30.0,26.6,1,115.0,127.0,DELAY_WEATHER|DELAY_CARRIER
ESC,10,40,-8.88,-14.83,2,43.5,38.0,4,107.75,97.25,DELAY_CARRIER
ESC,11,32,-9.97,-12.44,4,24.5,11.5,2,199.0,186.5,DELAY_CARRIER|DELAY_WEATHER
ESC,12,32,-6.06,-12.53,2,37.0,60.5,5,146.2,143.0,DELAY_CARRIER|CANC_WEATHER
EUG,1,280,-3.17,-9.71,49,30.33,18.39,39,195.21,186.56,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EUG,2,323,-4.25,-10.74,22,34.82,30.0,22,179.55,175.45,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EUG,3,351,-3.62,-6.23,45,34.62,38.13,29,119.24,115.97,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EUG,4,355,-3.64,-7.35,39,31.08,26.31,17,136.88,134.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,5,327,-3.88,-9.56,48,30.52,26.33,35,116.91,112.66,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,6,342,-2.31,-8.4,56,32.8,27.39,23,99.91,95.87,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,7,376,-2.52,-9.13,49,33.82,26.65,33,239.21,232.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EUG,8,318,-3.36,-6.78,39,26.72,28.08,17,155.0,157.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,9,319,-3.98,-7.77,31,36.84,28.29,21,144.19,133.81,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,10,384,-3.8,-9.43,43,29.72,24.14,15,145.73,138.93,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EUG,11,376,-3.67,-8.9,44,31.18,23.23,21,243.67,234.81,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EUG,12,352,-2.38,-8.65,68,29.49,21.66,35,126.94,124.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EVV,1,85,-3.95,-9.29,11,32.91,27.91,16,137.88,138.19,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EVV,2,80,-5.91,-11.69,11,38.18,30.45,0,,,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EVV,3,82,-5.07,-9.94,8,33.38,31.63,13,184.31,182.46,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EVV,4,93,-6.08,-4.9,9,36.11,32.89,7,180.57,185.29,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
EVV,5,85,-4.26,-4.78,8,22.38,20.88,11,184.09,182.45,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
EVV,6,104,-5.59,-12.25,16,30.69,29.69,10,104.3,93.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EVV,7,110,-5.44,-10.55,26,30.96,32.54,10,204.1,209.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EVV,8,99,-6.07,-16.13,9,35.67,30.33,4,128.25,120.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
EVV,9,109,-6.24,-7.19,10,33.1,33.4,10,122.3,117.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
EVV,10,124,-7.04,-15.67,8,34.25,26.25,3,266.0,254.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
EVV,11,122,-5.92,-12.21,7,27.43,26.14,8,249.5,237.25,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
EVV,12,85,-3.88,-15.41,17,36.06,25.65,11,180.82,166.82,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
EWN,7,6,-6.17,-22.67,5,35.8,18.8,4,116.75,103.25,DELAY_LATE_AIRCRAFT|CANC_WEATHER|CANC_CARRIER
EWN,8,13,-1.31,-6.38,1,52.0,49.0,3,388.33,377.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
EWN,9,2,-8.0,-14.0,0,,,1,163.0,159.0,DELAY_LATE_AIRCRAFT
EWR,1,5231,-3.46,-13.14,824,31.61,22.41,528,139.91,136.44,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_NAS
EWR,2,5860,-4.41,-17.96,640,31.35,19.54,286,128.86,116.92,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EWR,3,5956,-3.87,-16.42,952,32.1,19.93,562,137.8,127.72,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,4,5846,-3.93,-10.72,950,32.21,25.68,590,148.83,143.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,5,6027,-3.52,-10.38,1092,33.26,28.67,746,127.61,125.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,6,5292,-2.86,-10.68,1032,32.28,28.83,869,158.79,160.16,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,7,4979,-2.49,-6.64,1164,33.6,34.93,1197,161.98,162.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,8,5177,-2.99,-8.84,961,31.45,28.05,825,166.57,164.58,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,9,6231,-4.58,-11.63,692,31.56,27.1,328,143.56,143.31,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
EWR,10,6572,-4.32,-12.49,737,31.76,23.64,428,125.06,114.19,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,11,5890,-3.79,-10.94,933,32.97,26.44,679,118.67,112.48,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EWR,12,5626,-2.28,-9.15,1231,31.36,25.39,627,130.49,123.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EYW,1,420,-4.67,-9.91,114,30.59,25.44,72,184.71,182.69,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EYW,2,430,-4.06,-2.68,82,30.59,28.62,46,217.24,216.43,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EYW,3,398,-2.75,-3.96,117,32.64,31.6,84,192.14,189.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EYW,4,368,-4.01,-5.07,104,30.84,27.38,51,200.55,197.9,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EYW,5,293,-3.65,-4.69,63,32.44,36.19,73,204.7,211.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EYW,6,243,-4.13,-7.65,57,32.19,33.11,37,181.59,181.86,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EYW,7,244,-3.96,-6.58,55,34.64,34.07,53,205.83,204.91,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
EYW,8,234,-6.86,-9.37,36,32.17,33.69,38,182.24,175.34,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
EYW,9,266,-7.33,-9.76,28,32.71,28.61,12,228.17,232.5,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
EYW,10,330,-7.12,-11.49,30,30.5,23.53,8,194.63,191.38,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
EYW,11,409,-5.25,-7.62,50,28.5,26.14,27,173.0,168.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
EYW,12,387,-5.32,-7.9,80,32.15,26.91,65,209.06,207.32,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,1,104,-5.27,-7.92,16,33.75,24.0,16,94.63,92.88,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
FAI,2,116,-5.64,-8.57,4,33.0,25.25,5,76.6,86.8,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
FAI,3,180,-6.53,-7.27,21,29.29,24.33,8,113.13,107.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FAI,4,153,-8.32,-13.92,25,36.04,25.04,5,239.2,238.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,5,185,-6.89,-13.55,33,28.97,19.85,8,103.5,90.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,6,202,-4.78,-8.12,29,29.79,23.21,12,211.5,207.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,7,181,-3.8,-7.5,50,30.04,21.28,17,223.82,226.24,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FAI,8,214,-3.95,-9.32,46,30.91,21.43,8,135.13,128.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,9,206,-6.22,-12.84,39,26.31,5.97,7,182.29,175.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAI,10,172,-5.77,-6.0,21,30.1,25.48,5,176.0,170.4,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FAI,11,132,-3.7,-9.94,10,26.5,13.6,4,300.0,281.25,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FAI,12,132,-4.27,-7.6,11,27.18,22.0,9,117.56,116.11,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FAR,1,294,-4.34,-12.96,38,32.82,28.13,41,189.15,184.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAR,2,314,-6.06,-18.89,23,22.83,17.43,25,266.36,250.04,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FAR,3,366,-5.69,-15.12,22,33.68,22.64,21,150.9,145.43,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FAR,4,330,-6.48,-13.29,26,28.77,21.38,9,112.0,106.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,5,307,-5.04,-9.38,36,33.33,30.61,36,144.08,137.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,6,307,-3.59,-5.1,46,35.04,38.67,52,173.21,173.58,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FAR,7,309,-4.17,-7.35,50,30.94,29.26,39,142.74,139.69,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,8,323,-4.76,-6.31,43,31.21,33.49,30,140.83,137.3,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FAR,9,371,-6.15,-12.89,33,30.06,25.73,15,163.07,149.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,10,340,-6.43,-16.18,31,31.32,20.13,16,89.94,81.69,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,11,315,-4.21,-7.93,41,32.78,29.59,31,196.52,199.32,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAR,12,302,-4.26,-7.37,61,28.67,25.51,47,294.19,294.15,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,1,483,-3.72,-8.35,70,32.6,27.84,33,126.03,118.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAT,2,485,-3.79,-9.13,64,31.03,24.28,32,140.22,136.03,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FAT,3,545,-4.15,-8.93,76,31.39,27.12,45,127.02,125.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FAT,4,537,-3.26,-7.1,75,31.95,29.11,41,166.59,168.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAT,5,539,-2.68,-6.49,99,31.16,26.86,55,261.13,259.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAT,6,532,-2.67,-6.15,97,31.49,29.13,41,136.61,133.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAT,7,558,-2.93,-7.2,96,32.8,30.41,53,167.68,167.43,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,8,611,-3.4,-6.81,74,30.51,24.62,45,118.82,120.04,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,9,598,-4.19,-9.0,66,32.18,25.03,30,134.43,134.37,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,10,675,-3.87,-8.44,54,28.89,26.15,26,168.27,168.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,11,610,-3.84,-8.62,74,30.22,27.38,42,192.52,191.9,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAT,12,518,-2.18,-7.28,127,33.02,29.39,70,192.64,193.19,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
FAY,1,77,-4.62,-10.68,4,28.0,24.75,6,162.17,170.83,DELAY_NAS|CANC_WEATHER|DELAY_CARRIER
FAY,2,62,-3.81,-17.55,7,24.43,14.43,2,194.0,158.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAY,3,47,-4.53,-11.98,7,23.0,9.0,1,72.0,76.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FAY,4,46,-3.59,-8.46,7,24.43,15.43,1,68.0,91.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
FAY,5,48,-2.08,-5.0,3,28.33,25.33,7,198.71,198.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FAY,6,100,-7.3,-14.8,5,30.6,23.4,4,390.5,388.25,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
FAY,7,52,-4.71,-11.81,7,26.57,45.57,11,175.73,179.36,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
FAY,8,73,-5.47,-5.26,4,22.5,21.25,8,160.75,160.88,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FAY,9,114,-6.75,-5.72,12,32.33,31.5,12,171.0,181.17,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FAY,10,122,-5.39,-4.4,14,27.71,18.64,11,247.45,237.45,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FAY,11,87,-5.53,-11.25,4,21.75,8.5,5,280.0,269.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FAY,12,78,-2.91,-12.94,12,32.92,25.42,6,193.83,174.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FCA,1,116,-2.72,-5.32,18,31.89,29.0,18,185.5,175.06,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FCA,2,139,-3.89,-6.92,11,37.73,43.0,5,120.0,120.2,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FCA,3,149,-3.4,-7.66,6,30.33,18.67,5,95.4,97.2,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FCA,4,125,-4.38,-10.14,4,41.75,34.25,5,218.0,219.8,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FCA,5,154,-4.0,-8.83,23,32.39,23.91,13,157.92,147.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FCA,6,250,-3.47,-10.6,43,32.53,24.56,20,287.15,282.1,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FCA,7,312,-3.18,-7.12,54,28.98,23.17,29,190.0,188.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FCA,8,311,-2.86,-4.97,53,29.38,29.43,28,260.57,254.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FCA,9,229,-3.51,-9.37,23,29.0,19.91,7,143.14,141.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FCA,10,173,-4.92,-11.8,12,30.25,15.25,4,267.25,257.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FCA,11,123,-5.91,-7.28,11,37.45,42.0,5,98.4,122.2,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FCA,12,145,-4.79,-13.77,13,37.0,26.85,12,154.33,140.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FLG,1,62,-6.15,-7.52,3,36.33,53.0,6,145.5,149.83,DELAY_CARRIER|DELAY_WEATHER
FLG,2,70,-6.93,-11.56,6,29.67,25.17,10,283.0,289.5,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
FLG,3,75,-6.84,-9.81,5,41.4,49.6,10,227.8,231.6,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
FLG,4,84,-6.88,-9.87,5,30.4,31.4,5,116.0,112.8,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FLG,5,102,-7.2,-9.79,1,18.0,8.0,5,159.2,173.6,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FLG,6,91,-6.63,-7.3,8,30.5,34.13,9,192.44,187.78,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
FLG,7,102,-6.67,-6.68,3,36.0,30.33,2,138.5,139.5,DELAY_NAS|DELAY_CARRIER
FLG,8,89,-8.24,-7.92,6,29.5,25.0,3,183.33,183.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FLG,9,83,-7.93,-9.63,5,36.6,40.8,4,248.5,243.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FLG,10,111,-6.83,-11.22,14,37.43,31.71,20,154.15,155.3,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FLG,11,114,-7.49,-10.02,16,35.25,35.0,15,171.2,150.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FLG,12,126,-7.12,-11.95,8,42.25,32.75,9,269.56,259.78,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FLL,1,3848,-1.27,-8.18,1315,31.27,24.96,585,130.67,126.28,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FLL,2,4131,-2.1,-4.97,985,30.53,25.75,487,137.11,130.44,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FLL,3,4184,-1.69,-5.21,1303,32.74,29.63,867,140.51,139.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FLL,4,4441,-2.6,-7.49,860,31.33,25.88,495,145.75,140.53,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FLL,5,3876,-2.09,-5.48,936,31.98,30.8,581,137.48,138.51,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FLL,6,3386,-1.56,-6.91,956,33.13,29.39,536,134.08,131.99,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FLL,7,3277,-1.54,-7.21,1055,32.75,28.84,669,144.2,140.69,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FLL,8,3044,-1.6,-6.41,976,31.54,29.29,609,141.04,138.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
